-1.09375,1.49625,0.60375,1686257455.8077748
-1.21625,1.49625,0.5075000000000001,1686257455.8091233
-1.2512500000000002,1.33875,0.37625000000000003,1686257455.8103802
-1.5137500000000002,1.5137500000000002,0.37625000000000003,1686257455.8115997
-1.2862500000000001,1.39125,0.23625000000000002,1686257455.8128114
-1.16375,1.49625,0.6825000000000001,1686257455.8140213
-1.1025,1.9075000000000002,0.77,1686257455.8152442
-1.3825,1.88125,0.69125,1686257455.8164592
-1.6975000000000002,1.8112500000000002,0.69125,1686257455.8177054
-1.3037500000000002,2.00375,0.47250000000000003,1686257455.818923
-1.3037500000000002,2.00375,0.5950000000000001,1686257455.8201365
-1.39125,1.7937500000000002,0.5950000000000001,1686257455.8213794
-1.9775000000000003,1.60125,0.46375000000000005,1686257455.822684
-1.8900000000000001,1.4262500000000002,0.20125,1686257455.8239903
-1.6362500000000002,1.5312500000000002,0.026250000000000002,1686257455.8252807
-1.60125,1.5050000000000001,0.36750000000000005,1686257455.8265908
-1.4875,1.39125,0.47250000000000003,1686257455.827866
-1.5750000000000002,1.4262500000000002,0.35875,1686257455.829081
-1.995,1.4612500000000002,0.45500000000000007,1686257455.8302915
-1.9250000000000003,1.2775,0.44625000000000004,1686257455.8315043
-1.7062500000000003,1.44375,0.5425000000000001,1686257455.8327146
-1.44375,1.7062500000000003,0.74375,1686257455.8339384
-1.16375,1.7412500000000002,0.5775,1686257455.835173
-1.3037500000000002,1.435,0.41125000000000006,1686257455.8363864
-1.2337500000000001,1.7587500000000003,0.31500000000000006,1686257455.8375976
-1.2337500000000001,1.8987500000000002,0.3325,1686257455.8389015
-0.9625000000000001,1.49625,0.37625000000000003,1686257455.8402207
-1.0675000000000001,1.49625,0.16625,1686257455.8415236
-0.8925000000000001,1.4175000000000002,0.31500000000000006,1686257455.8428378
-0.525,1.7850000000000001,0.31500000000000006,1686257455.8440723
-0.60375,2.0562500000000004,0.3325,1686257455.845283
-0.45500000000000007,1.715,0.21875000000000003,1686257455.8464925
-0.77,1.3475000000000001,0.34125000000000005,1686257455.8477032
-1.0150000000000001,1.5750000000000002,0.15750000000000003,1686257455.8489141
-0.7875000000000001,1.4612500000000002,0.25375000000000003,1686257455.8501298
-0.9537500000000001,1.4000000000000001,0.30625,1686257455.851351
-1.3125000000000002,1.4262500000000002,0.24500000000000002,1686257455.852562
-1.1987500000000002,1.39125,0.2625,1686257455.8537717
-1.2075,1.65375,0.27125000000000005,1686257455.8550432
-1.6362500000000002,1.6975000000000002,0.37625000000000003,1686257455.856357
-1.7500000000000002,1.61,0.385,1686257455.8576567
-1.7412500000000002,1.715,0.25375000000000003,1686257455.858975
-1.4087500000000002,1.54875,0.58625,1686257455.8603165
-1.4087500000000002,1.4875,0.58625,1686257455.8615344
-1.04125,1.4875,0.58625,1686257455.8627446
-0.8225000000000001,1.7850000000000001,0.58625,1686257455.863987
-1.11125,1.6187500000000001,0.28875,1686257455.865199
-1.0762500000000002,1.715,0.13125,1686257455.8664114
-1.00625,1.9425000000000001,0.6300000000000001,1686257455.8676434
-1.05875,2.12625,0.5425000000000001,1686257455.8688679
-1.1462500000000002,1.9862500000000003,0.83125,1686257455.8700857
-0.8575,1.88125,0.6475000000000001,1686257455.8713923
-0.8662500000000001,1.7062500000000003,0.41125000000000006,1686257455.872706
-1.0675000000000001,1.2600000000000002,0.5337500000000001,1686257455.8739953
-1.4000000000000001,1.39125,0.385,1686257455.8753402
-1.4000000000000001,1.5925000000000002,0.43750000000000006,1686257455.8766363
-1.0850000000000002,1.7850000000000001,0.6212500000000001,1686257455.877852
-1.05,1.6800000000000002,0.69125,1686257455.8790617
-0.9975,1.54,0.6825000000000001,1686257455.880277
-0.9975,1.54,0.42875,1686257455.8814993
-0.6562500000000001,1.7237500000000001,0.42875,1686257455.8827105
-0.6212500000000001,1.82875,0.42875,1686257455.8839455
-0.49875,1.9600000000000002,0.36750000000000005,1686257455.885159
-0.69125,1.8725000000000003,0.43750000000000006,1686257455.8863688
-1.04125,1.8550000000000002,0.6562500000000001,1686257455.8876574
-1.09375,1.8462500000000002,0.525,1686257455.8889835
-1.1900000000000002,1.44375,0.29750000000000004,1686257455.8902705
-1.32125,1.54875,0.37625000000000003,1686257455.8915782
-1.3037500000000002,1.9250000000000003,0.41125000000000006,1686257455.8928792
-1.155,1.6625,0.43750000000000006,1686257455.8941152
-1.3125000000000002,1.7062500000000003,0.21875000000000003,1686257455.895336
-1.5312500000000002,1.6887500000000002,0.36750000000000005,1686257455.8965452
-1.6187500000000001,1.715,0.63875,1686257455.8977551
-1.0675000000000001,1.6187500000000001,0.385,1686257455.8989685
-1.0675000000000001,1.5312500000000002,0.6300000000000001,1686257455.9001853
-0.9362500000000001,1.5312500000000002,0.6300000000000001,1686257455.9014046
-0.8925000000000001,1.8900000000000001,0.58625,1686257455.9026139
-1.33875,1.7850000000000001,0.42000000000000004,1686257455.9038615
-1.61,1.5050000000000001,0.10500000000000001,1686257455.905167
-1.4000000000000001,1.60125,-0.07875000000000001,1686257455.9064543
-1.4875,1.5662500000000001,0.20125,1686257455.9077666
-1.8637500000000002,1.21625,0.36750000000000005,1686257455.9091077
-2.09125,1.3475000000000001,0.46375000000000005,1686257455.9103222
-2.31875,1.54,0.385,1686257455.9115326
-2.0825,1.6275000000000002,0.35875,1686257455.9127393
-1.715,1.5750000000000002,0.5425000000000001,1686257455.9139469
-1.49625,1.4175000000000002,0.4025,1686257455.9151807
-1.00625,1.44375,0.31500000000000006,1686257455.9163942
-0.805,1.5137500000000002,0.24500000000000002,1686257455.9176202
-0.805,1.5137500000000002,0.10500000000000001,1686257455.918869
