44.2242343,-76.4971358,92.313,0.026,05:17:2023:10:25:47.561337
44.2242343,-76.4971359,92.314,0.032,05:17:2023:10:25:47.561917
44.2242343,-76.4971359,92.32,0.015,05:17:2023:10:25:47.588525
44.2242343,-76.497136,92.316,0.012,05:17:2023:10:25:47.641378
44.2242343,-76.497136,92.316,0.012,05:17:2023:10:25:47.669381
44.2242342,-76.4971359,92.311,0.018,05:17:2023:10:25:47.698185
44.2242343,-76.4971359,92.307,0.028,05:17:2023:10:25:47.755438
44.2242343,-76.4971359,92.316,0.04,05:17:2023:10:25:47.792032
44.2242343,-76.497136,92.316,0.034,05:17:2023:10:25:47.839277
44.2242343,-76.497136,92.322,0.027,05:17:2023:10:25:47.883092
44.2242343,-76.4971361,92.321,0.013,05:17:2023:10:25:47.933681
44.2242343,-76.4971362,92.321,0.012,05:17:2023:10:25:47.984548
44.2242343,-76.4971363,92.324,0.006,05:17:2023:10:25:48.040559
44.2242344,-76.4971364,92.331,0.007,05:17:2023:10:25:48.081369
44.2242344,-76.4971364,92.331,0.007,05:17:2023:10:25:48.096091
44.2242344,-76.4971365,92.334,0.014,05:17:2023:10:25:48.134962
44.2242344,-76.4971365,92.341,0.016,05:17:2023:10:25:48.171534
44.2242344,-76.4971366,92.347,0.013,05:17:2023:10:25:48.228385
44.2242345,-76.4971368,92.364,0.022,05:17:2023:10:25:48.285436
44.2242346,-76.4971369,92.382,0.028,05:17:2023:10:25:48.342545
44.2242346,-76.497137,92.388,0.04,05:17:2023:10:25:48.399350
44.2242347,-76.4971371,92.386,0.05,05:17:2023:10:25:48.456318
44.2242347,-76.4971372,92.385,0.046,05:17:2023:10:25:48.500214
44.2242347,-76.4971373,92.388,0.039,05:17:2023:10:25:48.547784
44.2242347,-76.4971373,92.388,0.039,05:17:2023:10:25:48.569102
44.2242347,-76.4971374,92.387,0.015,05:17:2023:10:25:48.604437
44.2242347,-76.4971375,92.391,0.022,05:17:2023:10:25:48.661272
44.2242347,-76.4971376,92.395,0.015,05:17:2023:10:25:48.816638
44.2242347,-76.4971375,92.396,0.036,05:17:2023:10:25:48.867533
44.2242348,-76.4971376,92.399,0.031,05:17:2023:10:25:48.924574
